"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Foxp3,-1.80879213228679e-05,-0.000132273077886723,6.82400436225018e-05,0.00013998834769101,-0.00027171253847323,0.000267291528663246,-2.06173521894495e-05,7.30388455635421e-05,-0.000168228238825221,-0.000168724628268451,-0.000169709549839882,-3.78002597787309e-05,-0.000451103193240128,-0.000472404292049041,-0.000201519098489865,0.000186008835279612,0.000301136315243882,0.000241314014253138,-0.000769114130384232,-0.000553820775134028,-0.000211947915823653,-0.000406625414797492,-6.68161003928929e-05,-0.00036208903388917,0.000654339331472338,-0.000610469419653676,-0.000299411833548627,-0.000236492133784687,-3.89057281533327e-05,0.000340436810119771,-0.000423491895695885,-7.67829294102743e-05,-0.00107709712520732,-0.00109872854665297,0.000441120592561427,-0.000898190939916203,0.000152510807550364,-0.00105579555530078,-0.00103187623631346,-0.000144548759905225,0.000651390321368721,0.000851535071404525,0.000510182710088195,-0.000890887716267972,-0.000356909507873572,0.000439928411639823,0.00030943877281586,0.00100970703755292,0.000303828916045926,-0.00016562718188673
Gm773,0.000132223906823617,0.000106581681294903,0.000145511840017279,0.00014421081134366,0.000307006632318621,0.000323389551146883,-7.85289758593565e-05,9.07141959711746e-05,0.000315604172856523,-0.000393042148710364,-0.000141824472283738,-0.000784032899716684,0.00027806081762389,-0.000319999379621185,0.000258043988439297,0.000426741719879009,0.000943235136063563,-0.000117930802460871,-0.00102440080843246,0.000558668778339374,-0.00153271797634392,0.00018322310952533,0.000769671756238727,-0.000909096964670855,0.000961157087464374,-0.000256694791787765,-0.000171635052410112,0.00115188585606608,-0.000978777006266362,-0.000227311348105546,0.000132267889481251,0.000475362295739901,-0.000509810406861932,0.000703531694427961,0.000223245326801999,0.00120660812002128,-0.00167724385223199,-0.000697228296755924,0.00152648334030158,-0.000694972013423507,-0.000641034105266151,0.00246906156419397,0.00157222925531916,3.06697699466177e-05,0.001428020231635,-0.000638748597748565,0.00134961405829221,0.000165552783205582,0.00129417617805768,-0.000566972507247839
D030018L15Rik,8.09724786732989e-05,6.00502418908657e-05,0.000461060654955706,-0.000203029119469718,0.000120383811015378,-6.51192206707406e-05,0.000115104571316198,1.51241071161552e-05,-5.79305473944424e-05,-0.000212740427766414,0.000113639256297544,1.305800811342e-06,0.000287877596489699,0.000564105931874148,-0.000471261037465884,-0.000689305143017521,-0.000297855614614398,0.000130024436712386,-0.000206881905889566,-0.000518029911540992,0.00106994143366153,-0.000778828965627075,-7.27598825698894e-05,-0.000373873951483541,-0.000561030021640163,0.000520341235653481,0.000706594604412565,-0.000262501711559029,-0.000499621364373206,0.000474163952679924,0.000306663905518324,-0.000122739835458819,0.000292035245516333,-0.000578860931618557,-0.00100263291245914,-0.00194014197178921,2.07988223638707e-05,-0.000811929248775288,-0.00101124134485294,-0.000598095053028151,-0.00076491451237699,0.00119391078252764,0.000217253980082001,0.00113541979203228,0.00276432271491836,-0.000269921493452924,2.47167527646671e-05,0.000528711798844337,-0.00131708526719141,0.00020136199952871
Anp32b,0.0232632683982384,-0.00862544216639426,0.00445584366505911,-0.0143704152197632,-0.0128692381045414,0.00139567176073601,-0.0513707770175096,-0.0796244559910862,-0.000672813737983733,-0.0168729269931379,0.0407481019271712,0.0102616908879491,-0.0290583319187821,-0.00884720328886474,0.0136197542496125,0.044170170730985,-0.0488567719952277,0.0172626012708089,-0.00700686014401684,0.00662238272104823,-0.0318005484401178,0.0310622064571336,-0.00205346734737051,-0.0387063580888723,-0.0288139856330179,-0.0066084304151565,-0.016010763177862,-0.0278488837447856,0.0159497278566849,-0.0275885282920672,-0.0109163327080273,-0.0121965082606229,-0.0135617854941619,0.0169540236827156,-0.0198108297828991,0.0223752204476506,0.0256248648423573,0.0272075594016398,-0.0299953909761884,-0.0381160162069473,0.00608002424225496,0.0286966173007649,-0.0205567785547521,0.00283278276991721,0.0366315879710744,-0.00902199333965151,0.00545191922762718,0.0158160962115402,-0.0155974142907569,0.00585183024083853
Bnip3,-0.00503704541260971,-0.00553278777918882,0.00842323111515103,0.00582762950860941,0.011562684001302,-0.00217297490674393,0.0161595267687053,-0.0138083342563414,-0.00489555004201206,-0.000694200368938867,0.0112462838226227,0.0282711328703628,0.0208464603083771,-0.00850618404986157,-0.0151844379504247,-0.0038073071353105,-0.00627319947395058,-0.00568963006960042,0.0034558924394748,0.00386216106962044,0.017652418614519,0.015025150437937,0.0018416361057923,0.0109214495278283,0.00081462929041783,0.00462360085244167,0.0159488650741984,0.00632184699587477,0.00663870274871027,0.015841168615883,0.0298448044480772,-0.0282501476337956,0.0251448902709279,-0.012935226733483,0.0187147277184899,-0.0277009439039169,-0.0302858990408245,0.00683342921992393,0.0390654645761787,0.0111870326259358,0.0600422163469245,-0.00680808966915261,0.0193164790593279,0.0396925531640586,0.0443411956879274,0.0253758527829105,-0.0171640394501275,0.0497986342767938,-0.014134143780092,0.0210446444680528
Clic5,0.00300581369638076,-0.00476161152298978,0.0101729327409118,-0.00868294698586937,-0.0118905350483585,0.00970056860417833,0.00636579571925336,0.00512718434192411,-0.00254656529226613,-0.00773095002811316,0.00966189882344091,-0.018419382352789,-0.00783432366766157,-0.0359233582731728,-0.00353315829470803,0.00178768082180783,-0.00045696274758299,0.0174556298977163,0.0109902927929518,-0.00168859951400997,0.0109468614455436,0.0103001504587496,0.00876209932117923,0.000218159961270242,0.000742916743740423,-0.0161173702411677,0.00523936326650521,-0.0105004435118157,-0.00583730040620613,0.00423125442271479,-0.00641132784707353,-0.0118630672891884,-0.00626200483669498,-0.0239287488921188,-1.294704896468e-05,-0.0241068244087646,0.0127441904420552,0.0101358128183102,0.00475469883340116,0.00744780912502214,0.0210839997766703,0.0206395614103516,0.00829374310139518,0.00258213225825525,0.023004880252802,0.0146261786663254,0.0207009018979119,0.0297818600809175,0.0217534756386249,0.00537086262087734
Ptk6,3.40907971034056e-06,-0.000177523970454253,-0.000292547868909781,0.000599119978886921,-0.00036235740025561,0.000236409561138642,8.63857607729108e-05,-0.000442244967063086,-0.000830332006862496,0.000545697552552642,-0.00016010560293637,0.000872661195778047,-4.11672127322018e-05,-0.000535378709375209,-0.000310410247461769,0.000849515060875287,0.00067560098419973,0.000220707338775553,-0.00132247170534057,-0.00064818009980634,-0.000628384830690312,-0.0016334753280161,-0.000105049452175478,0.00143665367242823,0.00054234173958108,-0.000878860356508,0.000398834238951928,-7.83510447595763e-05,7.54760268674981e-05,0.000685325689446801,-0.00192654617397639,0.00176514177300931,0.000178957510838309,-0.00136252004305968,0.000217956011804916,-0.00111407339921178,0.000333473708799788,-0.00203752438700455,-0.000213701853865012,0.00166786244681467,-0.0012961087992471,0.000101986521008204,-0.00145023658244569,-0.00174640987715483,-0.00128644290475465,-0.000691399583893049,-0.00124627445326981,0.00100016347854931,-0.00189697546702959,-0.000248599397193604
Alx3,0.000676146511790396,0.000521615100952536,0.00161065229320229,0.000475615104150496,0.0017460642391607,0.000788492145917291,0.000122817111629835,-0.000832274881544584,-0.000242305568924352,-9.29320682960965e-05,-0.00189495544912364,-0.00171205283224834,0.00224677720020901,-0.0011000436000193,-0.00111688389811172,0.00129631550971924,0.0011486936066067,-1.62617124130175e-05,-0.00326175039842251,-0.000437170258513229,-0.000753896319908298,0.00271069989358516,-0.00113340186576903,-0.00242778772629498,-0.00321002153277966,0.00240559496607024,0.00112627058718513,0.00265564744917221,0.00186002320464052,-0.000190587590231663,0.00104420460152322,0.0014655069220288,-0.00113333213751166,0.00147910042886979,0.0011288858614423,-0.000321978428039537,-0.00476759243166788,-0.00267371801759334,0.000114368683332829,-0.00530067468909156,0.00244753760522114,0.00219225357241337,0.00374984219652448,0.000954530420560477,0.000816538058662147,0.00182472209279581,0.00329331108294723,-0.00241253226454648,-0.00149235066481867,-0.00255775303347219
BC051019,4.51547863563955e-05,0.000108550691658912,0.000178233034353204,-3.26169339589287e-05,0.000381848892935198,0.000470234733872097,-2.32624618098905e-05,-0.000644433371740368,-0.00019477961876367,-0.000676474946171756,-0.000620652239672373,0.000868072441264955,1.77939163205052e-05,-0.00043485148877015,-0.000137111432630287,0.000806720352669117,-0.00027163232313575,0.000638277149073639,-0.000403322805038717,-0.000445807321897266,0.00026353280501979,0.00293952843809931,7.42602818181195e-05,0.00163482128744344,0.002169618262781,0.000284954430755567,0.00160212567311701,0.00177648675543623,0.00350827667307592,0.00142910728408023,-0.000483838435592017,-0.000427224678097217,-0.000997565736162301,0.00156262008902513,0.000722984824220936,-0.00148436744711453,-0.00089557984109999,-0.00223364266021126,-0.000887567812017389,0.00224116634201261,-0.000885559274591928,-0.000959408015871215,-0.00123471661446646,0.00211919455007377,0.00176362085468695,-0.00289260718737398,-0.000374942915059506,-0.000111733694485382,-0.000681438130282052,-0.00080818493431768
Mms22l,0.000508760667335574,0.00134414792343452,-0.00307450607476066,-0.00611516353857289,0.00350086426809033,0.0163454395753957,0.00776637022546409,-0.00651501991103292,-0.0072259095908977,-0.0129878786952282,-0.00845946105875474,0.0109328554522996,0.00593563952347023,-0.00207720899388762,0.0227858372530626,-0.00135120987931086,0.00233135226905783,-0.000158565990405345,0.00460419538576874,-0.00281172752075963,-0.00671037596315039,0.00728343461538581,0.00834642121304631,-0.0131025313493815,-0.00799880060079108,-0.00445189053362285,0.0100211132629913,0.00599688249069463,0.00491905656412112,0.00214154928435269,-0.00472305904619398,-0.0184102607450136,0.00760086450424366,0.000445704892916566,-0.00122303927961543,0.00468393354287607,0.0121474749279812,0.0140824046117315,-0.0253075526597405,0.00285737137142064,-0.00652545780686947,-0.0127037615289416,1.30409619095129e-05,0.0292636596140108,0.029687329005222,-0.00801922033568242,-0.0119118551172844,-0.0400586273033385,-0.0331094994662212,0.027424626727102
E330013P04Rik,9.75204528626916e-06,-0.00280576186221502,-0.00807182730918204,0.00299549565067454,0.0174768448207571,-0.00812444867515696,0.00186874086797403,-0.000706804283889432,-0.00155720918929391,-0.00726335879514843,0.000530714267186057,0.000311703573173253,0.000866954781262745,-0.00971791540874256,0.00276103467992858,-0.00926860940352832,-0.00275795998408742,0.0139202626781275,0.00598158225218516,-0.0126934975625027,-0.00835224975647904,0.000728371045294578,0.00556808858981922,0.0121361729491388,-0.000451238782488882,-0.00274933374542076,0.000227845973300698,-0.0124501963918619,-0.00225431653398892,0.0216753155642325,0.0201845010914451,0.00716334409102759,0.0104549683703525,0.0065907996918017,0.0111717309275624,-0.00257950831502397,0.00406576696699288,0.012979106791137,-0.00474791653753717,-0.00378224270023624,0.0140356898531062,-0.00492330704071562,-0.0117169473077743,-0.0107886549258696,0.0105027907278615,-0.0152423057054138,-0.00302125870239432,0.0126604669895664,0.010914736272767,-0.00628148342434782
Mfng,-0.02240191019162,0.0175011161205153,0.0102643529257234,0.00672242938746452,-0.00691560541716495,0.00722595372600948,-0.00630453393608218,-0.0195315913277752,-0.0476299201992121,-0.000986524094235259,-0.00100153483317507,-0.0089678680029728,-0.00485217180895066,0.00461122425598837,0.034588996694373,0.00990700702812535,-0.0169978367040431,0.0223055013984671,-0.00663119472740001,0.0221917061107111,-0.0275812451033666,-0.00337512427646732,0.0119509301622368,-0.0196696066837763,-0.00463325643350117,-0.00731377440575409,-0.0235481923181244,0.0069300393179417,-0.0196883982343442,-0.0190220073537335,0.0375428378074816,-0.033210449013314,0.00855798195627971,-0.0010682362946892,0.0166796314536905,-0.0102733487063415,-0.00530750629279126,-0.00241024238317347,-0.0318894070157329,-0.011730903389082,0.0171040292541677,-0.0240362224312748,0.0169195224917049,0.0337572346303017,-0.00277191226339122,-0.0657131529392484,0.0087528752835643,-0.00905028820042687,0.0473252068008509,0.0192598652442828
Plbd1,1.62002342595423e-05,-0.00105272901108796,-8.39154993512583e-05,0.000879888416445404,-0.00128667873440777,9.20672365874367e-05,-0.000230719426277061,0.00031285202762521,0.00152254090800791,0.00128204453323093,0.000305207351457251,-7.53774635229551e-05,0.0009895525772211,-0.00267339117090814,-0.000235840469939148,-0.00236632245455554,0.00126719277413831,0.00154131047867509,-0.00246256564469252,-0.000770718378264065,0.00064529824933342,-0.00138656263376175,-0.000757237421807703,0.00103942726610415,0.000838774761852802,0.00334407830763534,-0.0019669914503427,0.00188182404048125,0.000583279930710402,0.00252154655389423,-0.00154549264664681,-0.00564946415396376,-0.00267823043976577,-0.00294287930365154,0.00237559559321335,0.00137847193725614,0.00237090962050779,0.00430308549970228,-0.00195607336615299,-0.000494390581257969,-0.00061664612419614,0.00224093813164268,0.00300580586848138,0.00288324622209816,0.000986291728418271,-0.00183498380455102,0.00417012038232433,0.000282356887627069,-0.00179688764478085,0.000816555063534992
Hmgb3,-0.0401538559453372,0.0250641945666018,0.001714663077621,0.0390015910207379,-0.00761811341681166,0.0224803870606952,-0.00244992776509708,-0.0543537205046273,-0.0573631827891396,0.0288752716137657,0.044340791082621,0.0230975420861665,0.00673451158513524,0.00616618707932849,-0.00340829223610472,0.0430140683964967,-0.0160843083433895,0.0190754788687765,-0.021612856618252,-0.0322417487004024,-0.0181367701633825,0.012990242371533,0.0142929904326469,-0.0045105404334103,-0.0147858522168461,-0.00607678566460526,0.000448644031637828,0.00682850578487586,-0.00759951406788211,0.0158464986235363,0.029359106476758,-0.0275236762232325,-0.0355588079929235,-0.00288774091766719,-0.00474141349143462,0.0165931179306255,0.0125084227147352,0.000959612449303762,-0.00169562682870009,-0.0131458022687858,-0.014242661539119,0.00942446272161268,-0.0131661601351414,0.000583196816978011,0.0111585425216965,0.0379775287404871,-0.00503915808323649,-0.0257029904527661,0.0259628557315896,0.00859169473671887
Dhrs1,0.0329054645872171,0.0145076090720787,0.00419449089979713,-0.00506634443188922,0.0155508851746156,0.0105321708081473,0.0138310133466836,-0.0382855167601231,-0.0214827043880369,0.0226192779079204,-0.0175926188711958,0.00646923002829767,0.0298442196007076,0.00755958056272815,-0.0484242007123015,-0.0200838714767429,0.0324805588891981,0.0263127672562026,0.0161417941115787,0.000597559922402707,0.000962437485406679,0.00267979294564775,-0.0163075059388448,0.0153855449097468,0.00817318974239666,-0.00107661116676379,-0.00881491111336617,0.0104292631539896,0.0101221357126355,-0.0163910929774124,0.00712166468017014,0.0147026756075913,0.0141937737532935,0.0171120682755898,0.0189525007254377,0.0260908738955785,0.00839992313971679,-0.0259416126874114,-0.000918857440138909,0.00698020826329313,-0.0150374351429195,-0.064607990890542,0.0157288539304116,0.0166669563242808,-0.0310271370022233,-0.0131871226372039,0.00796352400569864,-0.0365198730591472,0.0133706490695913,-0.0416284120878803
Epsti1,0.00774289177507333,-0.0187804401721452,0.0218961967200463,0.0201765604962947,-0.00580966226475487,0.00400847876692098,0.024692726928996,0.00777990693667273,-0.0174386432973442,-0.0118146429213357,-0.00511306883096968,-0.0306618603456377,-0.0393604749142529,-0.0282741907878336,-0.000362061284529707,0.00156931878116454,0.0152536140425643,0.0239012075256084,-0.00142323852535398,-0.0046104301911359,-0.0246586842281428,-0.0134259991651987,-0.00204949232581078,-0.0512928309244553,-0.0127253121856353,0.0143196811797266,0.00964372151146745,-0.00549099748949021,0.00312774709735123,0.00461673050261986,-0.00661033226330106,-0.000357134587657325,-0.0416438107332095,-0.0116439971615375,-0.00475802504152683,-0.0175389058589066,-0.00811334771450981,0.00313878609500703,0.0125088051284252,0.0163617904473522,0.0160947686675682,0.0247522398994374,0.00810506662510993,-0.0241314559245496,0.00766494901014128,0.00833545875275118,-0.0046327092378511,0.018673628330857,0.0260409541139097,-0.0191371459111152
Cavin1,0.0212095752079847,0.019591769751571,0.00843095668398696,0.0020546847146012,0.00644428332165403,0.00576555743680537,-0.00786642164024588,0.0189952567969468,-0.00135059113256445,-0.0107855506545758,0.0232841539464602,0.0313592598715376,0.0336536784398032,-0.00593448135366668,-0.0166185105550803,0.00541296337172953,0.00745249936828987,-0.00523750100087215,0.00265850134538672,0.020013767608623,-0.00964273752238516,-0.0371793513375351,0.00852598579617938,-0.000772841759296614,0.0141374751755893,-0.0218357245200511,-0.0328941196259208,0.00873928897341155,0.0365409784483875,-0.0225099876932471,-0.00467871385462814,0.012190136810961,0.00170218887987268,0.0215035801152579,0.0215454449782024,-0.00339176982521938,0.0103023719776175,0.00606395150366142,-0.0347790559651679,-0.0219652242928413,-0.0195652646060763,0.0181920972824039,0.0311757069106343,0.026839967891829,-0.0353019970148964,0.00226217439960096,0.023853936485109,0.000809871831060746,-0.00560913288237144,-0.0228389513088991
